"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1413","209234_at","KIF1B","23095","kinesin family member 1B",1.04862916217059,7.35131311716585,5.35500747833559,4.60989567838877e-05,0.000291099244502294,1.8598241156077
"1414","209250_at","DEGS1","8560","delta 4-desaturase, sphingolipid 1",-0.299478898703336,8.81362575821692,-1.37075716705302,0.187611652179922,0.226111050684002,-6.08944309728122
"1415","209254_at","KLHDC10","23008","kelch domain containing 10",0.451236773668923,7.52545682399064,2.01083161877088,0.0598551192330183,0.0810527182277685,-5.11803299470717
"1416","209257_s_at","SMC3","9126","structural maintenance of chromosomes 3",1.04741846266449,8.72302799414481,3.70553229543371,0.00166155601554731,0.00424906840691374,-1.71374547505908
"1417","209260_at","SFN","2810","stratifin",-0.685324272482916,9.82607015693091,-3.41054967117013,0.00318440228729579,0.00710419531863614,-2.35108263632416
"1418","209261_s_at","NR2F6","2063","nuclear receptor subfamily 2 group F member 6",0.35555937113695,7.7435943931189,1.75294119188904,0.0969426752822076,0.125049599022515,-5.54097816504193
"1419","209274_s_at","ISCA1","81689","iron-sulfur cluster assembly 1",0.49207663116329,8.77460625527641,2.10094307516264,0.0502727123718509,0.0694103655677246,-4.96159754586424
"1420","209278_s_at","TFPI2","7980","tissue factor pathway inhibitor 2",-0.449341805997587,8.85172771639463,-1.98225978667132,0.063220737274028,0.0850375419045554,-5.1667456434284
"1421","209285_s_at","FAM208A","23272","family with sequence similarity 208 member A",1.36506467688197,6.23063469444029,6.41382498682883,5.3335771612183e-06,5.94225511687957e-05,4.03255493171541
"1422","209286_at","CDC42EP3","10602","CDC42 effector protein 3",-0.628847409926142,8.11580018932901,-2.75256122972639,0.0132561991377474,0.0225989409159728,-3.72510683947029
"1423","209290_s_at","NFIB","4781","nuclear factor I B",1.70001467539629,8.3702740109601,6.72809488423151,2.89287674549354e-06,4.05919040170836e-05,4.64959401446013
"1424","209298_s_at","ITSN1","6453","intersectin 1",1.64375923890818,4.78900460405331,7.32471177912461,9.39653663784159e-07,1.89212078661992e-05,5.78345543790805
"1425","209307_at","SWAP70","23075","switching B cell complex subunit SWAP70",1.06463569866488,6.04860425729243,5.35226072620087,4.63659847550473e-05,0.000291644865568766,1.8540171893065
"1426","209323_at","THAP12","5612","THAP domain containing 12",-0.77387017199904,8.95222595741059,-3.68283561721527,0.00174698933207529,0.00440082365456173,-1.76304954378062
"1427","209337_at","PSIP1","11168","PC4 and SFRS1 interacting protein 1",0.526633973132236,9.56045464014575,2.81905106991403,0.011507207718896,0.0201831737196247,-3.59063485271249
"1428","209340_at","UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1",0.0605410312011347,9.29790994920805,0.274756290369447,0.786689976308458,0.808593177504981,-6.98560914861944
"1429","209351_at","KRT14","3861","keratin 14",-0.395501155146571,6.80094627606675,-1.24378626566845,0.229825787501717,0.271707879162342,-6.24796882418452
"1430","209355_s_at","PLPP3","8613","phospholipid phosphatase 3",-0.166465189415669,6.28421566475559,-0.793955598278077,0.437753916324915,0.482915295099097,-6.7004607401437
"1431","209357_at","CITED2","10370","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2",-1.32298396527067,7.65074374340965,-5.34541930191091,4.70380005502096e-05,0.000294082338117338,1.8395503008749
"1432","209379_s_at","CCSER2","54462","coiled-coil serine rich protein 2",0.945920230507052,5.52320249339239,4.37850590194536,0.00037686125469884,0.00137974823001311,-0.244269272766089
"1433","209382_at","POLR3C","10623","RNA polymerase III subunit C",0.541592835519666,7.70090552215611,2.5432888186574,0.0205773725262516,0.0323910823370082,-4.1396428761812
"1434","209385_s_at","PLPBP","11212","pyridoxal phosphate binding protein",-0.835206765178691,8.24407857136159,-3.92850746497317,0.00101516584348702,0.0029448356226878,-1.22786240274452
"1435","209398_at","HIST1H1C","3006","histone cluster 1 H1 family member c",-0.740441460136967,8.57669223411411,-3.37245648063251,0.00346250217125055,0.00761504910145246,-2.43271351069095
"1436","209406_at","BAG2","9532","BCL2 associated athanogene 2",0.413467000685246,9.0438441069729,2.00685474004205,0.0603137080782388,0.0816024470988737,-5.12483943211489
"1437","209408_at","KIF2C","11004","kinesin family member 2C",0.457054430571763,9.41054394780901,2.47771968456658,0.0235701071672684,0.0363976966701073,-4.2664966231686
"1438","209409_at","GRB10","2887","growth factor receptor bound protein 10",2.60028273727142,8.30232450579072,13.3780322974162,1.10875724498361e-10,6.59568851242153e-08,14.7629684236167
"1439","209414_at","FZR1","51343","fizzy and cell division cycle 20 related 1",0.6373441631864,6.42625770679308,3.04281721660797,0.00711115357398575,0.0135869915175168,-3.12982678493488
"1440","209420_s_at","SMPD1","6609","sphingomyelin phosphodiesterase 1",-0.599966945457292,8.22520408466273,-2.9603814616922,0.00849786627404032,0.0157606957630377,-3.30095948519007
"1441","209421_at","MSH2","4436","mutS homolog 2",1.33751280089512,7.12818453608153,6.60111341622592,3.69813086262675e-06,4.68077706326757e-05,4.40190022058112
"1442","209422_at","PHF20","51230","PHD finger protein 20",1.68248636894213,7.39774274611274,6.8938806263102,2.10629080512205e-06,3.31553694755506e-05,4.96963499990507
"1443","209427_at","SMTN","6525","smoothelin",-0.329258446568979,7.20864974677998,-1.59192727833563,0.129130871444626,0.16172650741106,-5.78435469404659
"1444","209430_at","BTAF1","9044","B-TFIID TATA-box binding protein associated factor 1",1.08078455970232,6.62950172622902,4.67704172605531,0.000196481183022945,0.000869169969406778,0.405810949902991
"1445","209431_s_at","PATZ1","23598","POZ/BTB and AT hook containing zinc finger 1",0.142256339485421,6.72779570733281,0.608866412788584,0.550360868766238,0.590951888519426,-6.83279194137295
"1446","209433_s_at","PPAT","5471","phosphoribosyl pyrophosphate amidotransferase",-0.51370605328863,8.1985579856986,-2.55236527976795,0.0201925866212912,0.0319184294715328,-4.1219621778576
"1447","209438_at","PHKA2","5256","phosphorylase kinase regulatory subunit alpha 2",-0.183317041171396,6.12589984539298,-0.839013599943406,0.41266835785964,0.458175645443159,-6.66330498254284
"1448","209447_at","SYNE1","23345","spectrin repeat containing nuclear envelope protein 1",0.716314384317248,6.0493909974512,3.7033448335856,0.00166960518900562,0.00425426926138572,-1.7184988314312
"1449","209451_at","TANK","10010","TRAF family member associated NFKB activator",0.0243865743481688,4.97508283159968,0.0994813683830881,0.921875959240975,0.930275740190779,-7.0199103080174
"1450","209455_at","FBXW11","23291","F-box and WD repeat domain containing 11",1.52360664500597,7.5093499902173,6.66933063075095,3.24017225831045e-06,4.38767431136275e-05,4.53524188060093
"1451","209457_at","DUSP5","1847","dual specificity phosphatase 5",-1.42723517411973,6.37737112034654,-7.65475100415695,5.14974535639074e-07,1.20070378572689e-05,6.38935966510825
"1452","209464_at","AURKB","9212","aurora kinase B",0.608124210156753,8.31125136119625,3.14323107713976,0.0057175695643716,0.0114043193323557,-2.91947158146989
"1453","209482_at","POP7","10248","POP7 homolog, ribonuclease P/MRP subunit",-1.05493657790261,9.95451388191715,-5.74158183877866,2.06323487290528e-05,0.000158186309638292,2.66886312174921
"1454","209486_at","UTP3","57050","UTP3, small subunit processome component",-1.34439781076845,8.76621213907647,-6.92124569792483,1.99952519531596e-06,3.21270861692994e-05,5.02209566652197
"1455","209488_s_at","RBPMS","11030","RNA binding protein, mRNA processing factor",1.05130290289698,7.73704362265632,5.22967589006776,6.00516424415255e-05,0.000350697068194295,1.59408087112582
"1456","209493_at","PDZD2","23037","PDZ domain containing 2",1.20646987851407,4.51370382535091,4.26478027743102,0.000483716987570122,0.00167038572211019,-0.492733857850535
"1457","209497_s_at","RBM4B","83759","RNA binding motif protein 4B",-0.649251534428323,7.33750751039501,-3.50921521217031,0.00256264319477331,0.00595708886581113,-2.13884619553529
"1458","209510_at","RNF139","11236","ring finger protein 139",-1.18330851604992,8.14873972902169,-6.26525039513537,7.15551270900728e-06,7.15782093891341e-05,3.73619829258897
"1459","209515_s_at","RAB27A","5873","RAB27A, member RAS oncogene family",0.986765730140532,7.81298722753473,5.09399687452522,8.0109952319571e-05,0.000435062980985972,1.30468379632654
"1460","209520_s_at","NCBP1","4686","nuclear cap binding protein subunit 1",0.482884309839109,8.13101061275601,2.40242313731404,0.0275112103573867,0.0413534965187863,-4.41019272343445
"1461","209523_at","TAF2","6873","TATA-box binding protein associated factor 2",1.15193714969319,7.22626751674003,4.88662611081102,0.000124905265024881,0.000620723119939354,0.859258842614056
"1462","209524_at","HDGFL3","50810","HDGF like 3",1.05529376391104,7.27464023518784,4.3933272683553,0.000364818114490256,0.00134678687265986,-0.211911682091725
"1463","209527_at","EXOSC2","23404","exosome component 2",0.696920135556141,8.62410843730109,3.63646852739985,0.00193536467053642,0.00475009082369201,-1.86365765946036
"1464","209533_s_at","PLAA","9373","phospholipase A2 activating protein",0.849209697495551,8.21299195374407,4.08750819746242,0.000714677504639236,0.00225454215858217,-0.880362714021694
"1465","209541_at","IGF1","3479","insulin like growth factor 1",0.712297369850257,5.42704343055662,3.21215192277272,0.0049195454414587,0.0101155506405365,-2.77400409095628
"1466","209545_s_at","RIPK2","8767","receptor interacting serine/threonine kinase 2",-0.671727606554594,8.06920801760049,-3.60250128254174,0.0020860703639904,0.00504060067815177,-1.93725368088604
"1467","209551_at","YIPF4","84272","Yip1 domain family member 4",0.469012901912044,3.79840550299633,2.31033343272563,0.0331694521377006,0.0485410434539923,-4.58286904572381
"1468","209556_at","NCDN","23154","neurochondrin",-0.508680981608411,7.8722093894569,-2.03946519419086,0.056644965349963,0.077279382996144,-5.06877980549863
"1469","209565_at","RNF113A","7737","ring finger protein 113A",-1.19216623689137,8.83089369273174,-6.51992588381291,4.33181480052064e-06,5.16652219092866e-05,4.2423773789609
"1470","209566_at","INSIG2","51141","insulin induced gene 2",0.447284198655525,5.96985979401501,2.1479600183712,0.0458472487978032,0.0642151393504913,-4.87834890556829
"1471","209567_at","RRS1","23212","ribosome biogenesis regulator homolog",-0.947441539582508,9.43109545626371,-4.48148688868743,0.00030081612472743,0.00116749787581948,-0.0195933323491788
"1472","209572_s_at","EED","8726","embryonic ectoderm development",0.560547561677016,8.52040014127659,2.61327143901178,0.0177816488864385,0.0287042650686339,-4.00258848521387
"1473","209576_at","GNAI1","2770","G protein subunit alpha i1",0.590841644767663,7.13096674826145,2.4135938773771,0.0268898333155094,0.0405965789247296,-4.38901296968227
"1474","209579_s_at","MBD4","8930","methyl-CpG binding domain 4, DNA glycosylase",-0.697553215986407,8.39690055196188,-3.02543185809632,0.00738395136347001,0.0139961082995847,-3.1660406920889
"1475","209581_at","PLA2G16","11145","phospholipase A2 group XVI",0.559068643619502,8.39014974247278,2.87757882214848,0.0101533611569152,0.0182208176780058,-3.4712804114348
"1476","209595_at","GTF2F2","2963","general transcription factor IIF subunit 2",0.856486781313992,6.23498273397505,3.78741923319193,0.0013865403308356,0.00369069662310833,-1.53559181452346
"1477","209598_at","PNMA2","10687","PNMA family member 2",-0.333837317209055,7.82876926198332,-1.36899154302523,0.188153041940854,0.226675440193701,-6.09173352985616
"1478","209605_at","TST","7263","thiosulfate sulfurtransferase",-0.729627227862316,8.39684975269558,-3.73820049803242,0.00154585213136339,0.00401481361755266,-1.64272055908598
"1479","209609_s_at","MRPL9","65005","mitochondrial ribosomal protein L9",-0.551852258181709,9.21745773907488,-2.56932943577847,0.0194916121743484,0.0310284852939704,-4.08883978376181
"1480","209610_s_at","SLC1A4","6509","solute carrier family 1 member 4",0.67074601548298,7.625973440018,3.18669555281399,0.0052007049081044,0.0105961799737396,-2.82783005939425
"1481","209626_s_at","OSBPL3","26031","oxysterol binding protein like 3",0.855788675415643,6.12608887401914,4.07439441283759,0.000735649342112338,0.00230882995633141,-0.909037769937614
"1482","209629_s_at","NXT2","55916","nuclear transport factor 2 like export factor 2",-0.441833884405672,7.43081742923179,-1.74508890345711,0.0983341663672104,0.126536192907015,-5.55323547420222
"1483","209630_s_at","FBXW2","26190","F-box and WD repeat domain containing 2",0.490631301643324,7.86147277292278,2.30971211527125,0.0332110660724682,0.0485790169295868,-4.58402207159787
"1484","209636_at","NFKB2","4791","nuclear factor kappa B subunit 2",-0.742311327474012,6.55854177053598,-3.93046372903555,0.00101078834216368,0.00293763322310177,-1.22359034852411
"1485","209642_at","BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase",1.42829889850605,7.59089478456252,7.63278557861521,5.35762103991193e-07,1.21327578822734e-05,6.34950566373318
"1486","209645_s_at","ALDH1B1","219","aldehyde dehydrogenase 1 family member B1",-0.288318312296957,8.7455871271427,-1.30019571635673,0.21023745187912,0.25094162366326,-6.17910497973299
"1487","209647_s_at","SOCS5","9655","suppressor of cytokine signaling 5",-0.514226320958387,8.03631725605701,-2.65561298251203,0.0162696324796061,0.0267225266521497,-3.91887711299023
"1488","209649_at","STAM2","10254","signal transducing adaptor molecule 2",0.553683415117935,5.58625747279794,2.66323713763415,0.0160107291338739,0.0263588492721341,-3.90374286886503
"1489","209653_at","KPNA4","3840","karyopherin subunit alpha 4",0.189998638692321,7.36194262875583,0.869250971004705,0.396363379790431,0.442130518248248,-6.6373104049972
"1490","209654_at","ICE1","23379","interactor of little elongation complex ELL subunit 1",0.631173049482488,8.94935427793688,3.02874585911759,0.00733117668447355,0.0139228588097287,-3.15914251239584
"1491","209655_s_at","TMEM47","83604","transmembrane protein 47",-0.414216453869329,5.4423025170009,-2.13844723589687,0.046712832749238,0.0651626155444835,-4.89527962855639
"1492","209666_s_at","CHUK","1147","conserved helix-loop-helix ubiquitous kinase",0.611617030694105,5.91466680826596,2.68686095211832,0.0152332369377527,0.0253560213333179,-3.85673339080551
"1493","209674_at","CRY1","1407","cryptochrome circadian regulator 1",0.740481777176196,5.98908306167162,2.64835381554976,0.0165198478692031,0.0270475439505802,-3.93326975965683
"1494","209675_s_at","HNRNPUL1","11100","heterogeneous nuclear ribonucleoprotein U like 1",0.546986065824703,8.07731193066532,2.47982527218327,0.0234679339760517,0.0362962909026116,-4.26244738571786
"1495","209682_at","CBLB","868","Cbl proto-oncogene B",1.47115726681875,6.13410165302559,7.92874534521884,3.16036086007275e-07,8.37630686075692e-06,6.88087493668106
"1496","209697_at","PPP3CC","5533","protein phosphatase 3 catalytic subunit gamma",-0.257318767716397,6.05798673369486,-1.22236597967335,0.237623683320221,0.279859871620207,-6.27344904633972
"1497","209704_at","MTF2","22823","metal response element binding transcription factor 2",0.215432883603895,5.38522573421829,1.03105597032854,0.316420837802054,0.361008468735898,-6.48407566528435
"1498","209706_at","NKX3-1","4824","NK3 homeobox 1",-1.01695109727286,6.81043123829525,-4.97868681798151,0.000102498454824611,0.000531675114947778,1.057437746956
